450905-7,0B943B-14,7085CA-14,2AD75E-14,1A9B20-7,BAAF62-7,75A2B6-7,DF309F-7,0BF51C-7,B85D75-7,180E1A-7,82CCF5-7,3F05F3-7,40067F-21,0E1F8E-14,E9CFE0,F8FF1A,56E219,77DA77,22CBD6,4F2EAD,062CD8
chr19:29704101-29704110,42,37,89,13,31,15,85,37,11,54,69,40,56,23,63,93,8,24,36,30,57,18
chr19:29704151-29704160,33,34,69,14,31,18,83,41,10,52,67,36,50,18,67,84,6,23,34,27,46,19
chr19:30433151-30433160,32,28,90,16,45,17,84,43,23,58,70,53,40,37,45,84,21,24,40,24,49,27
chr19:33072001-33072010,43,40,94,18,35,38,73,59,25,55,104,61,56,31,91,89,23,51,37,32,70,27
chr19:33072051-33072060,42,29,89,21,43,39,86,64,24,64,108,61,54,28,93,93,34,51,33,32,68,31
chr19:33463001-33463010,39,57,120,22,44,57,103,66,21,62,120,70,75,35,114,143,16,39,59,48,76,39
chr19:33463051-33463060,41,52,111,21,48,58,100,59,20,67,135,58,80,34,104,138,19,40,57,43,72,36
chr19:34895251-34895260,14,10,26,2,12,14,38,21,8,22,40,19,21,12,26,41,6,3,16,16,19,12
chr19:35351001-35351010,2,4,5,1,3,7,15,8,8,10,12,4,5,7,10,9,1,3,2,2,0,0
chr19:35351051-35351060,3,5,7,1,3,7,15,9,8,10,12,7,5,8,10,10,2,3,2,2,0,0
chr19:35351101-35351110,3,6,8,2,3,9,16,9,9,11,15,9,5,10,13,13,3,3,3,3,2,1
chr19:35351151-35351160,3,5,6,1,2,8,14,9,9,10,10,6,4,7,7,11,3,3,1,2,2,1
chr19:36066551-36066560,90,85,117,49,94,166,177,116,61,139,128,116,164,73,166,127,35,59,118,145,145,102
chr19:36066601-36066610,64,57,90,30,75,122,140,84,41,121,91,76,129,59,132,96,19,35,92,102,86,70
chr19:36119801-36119810,33,31,88,8,30,37,60,47,16,39,86,69,37,32,57,55,19,26,39,49,65,19
chr19:36139151-36139160,24,26,73,7,35,20,44,38,15,31,74,55,29,19,41,53,6,22,29,40,40,19
chr19:36184851-36184860,12,19,37,4,9,16,27,12,5,18,33,30,17,8,17,19,3,11,17,15,27,13
chr19:36193351-36193360,22,17,55,10,18,19,46,38,8,24,57,41,21,26,48,42,5,22,27,16,40,14
chr19:36193401-36193410,21,14,73,14,30,23,57,35,12,21,68,50,23,19,50,44,6,22,26,29,40,12
chr19:36239301-36239310,41,30,89,15,40,25,57,37,22,42,119,70,33,29,65,53,21,45,50,54,74,21
chr19:36239351-36239360,41,41,85,18,40,38,64,38,25,46,114,75,33,28,69,61,27,41,49,58,74,22
chr19:36248901-36248910,39,54,108,16,30,43,77,38,23,55,124,88,51,47,90,71,23,32,50,63,86,39
chr19:36248951-36248960,43,49,112,15,43,39,75,47,23,62,120,91,55,51,81,81,22,35,55,58,83,44
chr19:36422551-36422560,28,42,100,13,25,38,63,35,22,46,125,82,31,27,61,59,18,42,44,51,68,31
chr19:36505251-36505260,36,37,106,20,42,45,77,52,17,58,117,66,38,41,49,63,26,43,46,62,94,31
chr19:36505301-36505310,29,32,101,20,47,40,74,42,20,58,105,56,28,35,45,58,29,48,41,52,76,21
chr19:37263801-37263810,17,17,32,7,13,23,36,24,9,28,36,29,21,12,35,46,10,14,19,13,27,9
chr19:37263851-37263860,17,10,26,7,14,24,33,22,7,28,30,23,19,12,33,44,9,15,16,12,24,6
chr19:37263901-37263910,19,9,27,7,14,25,33,23,7,28,28,22,23,13,33,46,9,14,17,14,21,7
chr19:37263951-37263960,17,9,26,5,16,25,35,19,8,25,32,22,27,15,31,50,8,17,17,14,19,4
chr19:37288301-37288310,21,17,39,5,16,22,61,27,10,21,61,36,24,18,45,32,4,13,17,14,38,16
chr19:37288351-37288360,16,20,35,6,17,21,54,25,10,25,57,31,29,21,38,32,2,9,21,13,28,9
chr19:37663701-37663710,16,18,50,5,19,15,34,27,6,11,38,23,22,17,29,19,14,9,21,13,30,12
chr19:37808651-37808660,26,29,68,8,17,30,46,32,16,32,76,38,37,19,49,61,11,23,36,25,43,20
chr19:37808701-37808710,31,34,68,7,14,31,47,31,19,34,61,35,40,15,49,56,11,25,34,26,34,21
chr19:38865251-38865260,42,53,112,23,33,45,71,37,15,59,123,76,55,39,69,58,27,49,57,60,74,37
chr19:38865301-38865310,44,50,114,19,31,32,76,40,13,52,104,60,51,42,60,57,27,45,47,44,63,42
chr19:38893701-38893710,38,31,116,16,33,50,62,35,20,51,89,64,40,27,46,67,13,41,40,48,60,35
chr19:39138151-39138160,32,28,88,21,26,25,44,22,17,37,68,51,36,26,42,41,17,33,31,32,66,21
chr19:39322501-39322510,22,28,58,9,21,22,41,26,14,28,61,54,20,13,37,38,16,25,21,35,44,14
chr19:39322551-39322560,22,36,62,8,21,27,38,28,10,28,71,58,19,16,39,41,17,25,25,35,45,15
chr19:39616351-39616360,19,26,57,8,22,30,39,26,11,22,39,25,24,22,32,35,8,19,20,30,36,20
chr19:39926651-39926660,18,31,80,11,25,22,41,31,13,37,80,60,28,30,55,50,18,25,28,37,51,19
chr19:39926701-39926710,22,23,88,7,22,36,47,26,14,44,80,59,30,37,51,46,15,29,34,38,49,23
chr19:39936151-39936160,26,24,81,10,24,26,66,24,6,21,71,61,28,25,39,41,12,13,37,24,43,20
chr19:39971451-39971460,23,18,72,9,24,17,40,15,10,21,43,36,23,15,32,36,9,20,26,28,44,9
chr19:40476901-40476910,35,29,113,15,39,43,60,41,25,43,107,74,44,45,68,73,19,41,42,55,73,27
chr19:40476951-40476960,37,34,126,16,34,53,60,44,30,45,98,82,46,46,67,69,22,45,55,57,73,27
chr19:40854401-40854410,22,26,83,13,31,20,53,38,13,27,93,59,30,19,45,49,24,28,34,37,77,25
chr19:40854451-40854460,20,25,85,15,33,21,60,40,18,30,82,52,36,28,49,50,19,22,40,39,69,27
chr19:41082701-41082710,23,22,52,9,20,25,52,21,9,24,59,49,21,16,36,39,11,20,28,30,44,15
chr19:41903401-41903410,23,27,86,13,32,26,46,33,18,37,94,63,38,35,52,42,11,36,42,38,56,29
chr19:41945901-41945910,13,12,40,9,10,22,25,26,7,21,49,29,16,8,26,22,8,18,24,16,36,9
chr19:42379601-42379610,9,21,62,7,19,9,37,24,9,26,64,56,19,9,34,31,4,10,23,20,33,18
chr19:42379651-42379660,10,17,63,8,27,11,45,19,9,32,69,51,20,11,31,27,7,9,26,21,33,24
chr19:42379701-42379710,9,15,50,11,22,7,42,24,9,32,53,43,19,15,26,29,9,8,18,12,36,17
chr19:42580101-42580110,51,56,138,23,37,67,95,41,32,74,137,100,37,53,77,74,20,69,60,63,104,38
chr19:42724351-42724360,22,29,64,10,23,25,32,15,16,39,72,59,32,29,43,35,14,22,30,38,55,23
chr19:42724401-42724410,18,30,68,7,22,21,32,14,15,35,63,53,30,25,39,30,13,26,24,34,53,20
chr19:44079801-44079810,31,31,76,21,18,23,53,19,17,41,47,60,27,22,37,37,15,18,26,35,75,15
chr19:44079851-44079860,27,30,71,20,12,23,50,23,15,43,49,55,22,19,36,39,19,20,20,34,73,12
chr19:44915301-44915310,46,1,2,30,4,30,12,9,45,27,8,1,12,24,17,14,6,8,7,7,5,1
chr19:44915351-44915360,52,4,7,31,4,37,13,9,49,33,10,3,12,26,16,14,7,12,10,15,7,2
chr19:44915401-44915410,45,4,5,29,3,28,13,7,36,24,11,3,7,23,13,11,5,9,8,10,6,2
chr19:44915451-44915460,43,4,5,29,3,30,14,11,36,24,9,3,10,22,16,13,5,9,8,9,6,2
chr19:44915501-44915510,43,5,4,30,4,31,16,12,36,25,12,3,15,24,16,13,5,9,8,10,6,2
chr19:44963101-44963110,12,8,7,6,3,29,8,3,8,11,10,10,15,13,9,6,6,9,14,14,11,7
chr19:45274001-45274010,31,44,65,7,24,28,40,33,21,31,65,42,24,25,36,35,9,29,36,39,38,34
chr19:45594951-45594960,26,19,47,11,21,23,28,11,15,24,48,42,18,21,33,36,6,16,22,26,35,16
chr19:45873901-45873910,16,34,68,7,19,24,43,26,11,31,54,54,29,20,40,49,16,35,29,31,54,21
chr19:45873951-45873960,17,28,63,12,20,25,47,28,13,41,51,54,24,17,45,40,12,30,33,32,45,14
chr19:45988701-45988710,18,22,59,10,18,27,38,31,16,29,75,54,34,26,43,44,19,27,34,34,46,18
chr19:45988751-45988760,27,17,54,14,17,25,38,34,15,32,68,60,21,19,42,34,15,21,32,24,41,17
chr19:46498501-46498510,57,47,110,10,30,47,82,41,21,64,115,72,52,43,61,92,23,36,40,55,69,31
chr19:46498551-46498560,50,54,115,16,36,44,91,42,22,50,127,72,42,41,76,81,23,44,54,58,73,36
chr19:46498601-46498610,52,49,125,17,46,43,82,47,24,50,136,76,50,36,81,79,18,42,51,64,84,38
chr19:47354151-47354160,16,20,41,12,22,27,48,29,17,31,48,46,21,20,33,43,9,22,25,19,39,22
chr19:47539201-47539210,12,20,39,11,9,18,27,26,5,20,47,31,30,16,22,19,5,21,33,26,41,8
chr19:47551951-47551960,35,40,93,23,26,42,87,39,25,45,82,80,41,46,58,63,18,48,52,40,66,14
chr19:47852401-47852410,35,43,97,10,30,45,52,32,15,53,85,71,38,30,47,31,12,35,54,54,62,28
chr19:47852451-47852460,37,33,97,16,24,42,59,41,19,50,92,69,35,42,56,43,18,30,58,47,65,28
chr19:48103701-48103710,18,44,74,13,32,37,60,36,26,41,75,79,40,30,54,58,29,33,40,48,55,24
chr19:48103751-48103760,27,51,87,13,34,40,67,36,26,44,100,75,48,36,65,62,33,40,42,63,60,30
chr19:48103801-48103810,30,41,98,10,35,35,65,33,27,47,94,73,35,40,56,61,24,38,32,65,66,33
chr19:48759001-48759010,14,16,48,8,10,10,29,11,8,17,42,24,29,14,27,18,6,14,16,10,20,7
chr19:48759201-48759210,14,16,38,8,11,13,38,14,11,24,39,19,22,7,23,15,3,19,15,8,15,9
chr19:48763451-48763460,10,7,11,5,15,9,17,14,3,16,14,12,9,14,25,19,8,13,8,8,10,2
chr19:48763501-48763510,10,4,9,6,18,10,18,15,4,15,13,12,15,14,28,19,9,11,10,9,9,1
chr19:49122601-49122610,36,40,83,22,24,41,43,33,23,58,96,63,45,32,58,44,26,43,36,41,55,17
chr19:49403501-49403510,15,28,59,11,13,29,35,14,20,36,47,35,18,15,23,31,6,24,24,29,43,12
chr19:50601601-50601610,5,2,1,3,2,16,4,3,5,5,1,0,6,16,15,7,7,5,2,3,2,1
chr19:50601651-50601660,7,2,2,3,2,17,6,4,5,5,1,0,10,19,19,7,7,5,2,4,2,1
chr19:50601701-50601710,8,2,2,4,3,18,6,6,6,6,1,1,11,20,19,8,9,6,2,4,2,2
chr19:50601751-50601760,9,2,2,4,3,18,6,6,6,6,1,1,11,21,19,8,9,6,2,4,2,2
chr19:50601801-50601810,9,2,2,4,3,17,6,6,6,6,1,1,11,21,20,8,9,6,2,4,2,2
chr19:50601851-50601860,9,2,2,3,3,12,6,6,4,6,1,1,11,18,18,8,8,5,2,2,2,1
chr19:50601901-50601910,8,1,2,3,3,12,6,5,4,6,1,1,9,17,15,8,8,5,1,2,2,1
chr19:50604751-50604760,9,2,2,2,1,18,2,4,7,6,1,3,8,15,14,5,4,3,2,2,0,0
chr19:50604801-50604810,9,2,2,2,1,19,2,4,7,6,1,3,8,15,14,5,4,3,2,2,1,0
chr19:50604851-50604860,9,2,2,2,1,19,2,4,7,6,1,3,8,15,14,5,4,3,2,2,1,0
chr19:50604901-50604910,8,2,2,1,1,19,2,4,7,6,1,1,8,14,12,5,4,3,2,0,1,0
chr19:50607751-50607760,2,4,0,3,1,21,2,4,7,6,2,1,2,19,18,2,10,2,2,1,7,2
chr19:50607801-50607810,2,4,0,3,1,23,2,4,7,6,2,1,3,20,19,2,11,3,2,1,7,2
chr19:50607851-50607860,2,4,0,3,1,25,2,5,7,6,2,1,3,20,19,2,11,3,2,1,7,2
chr19:50607901-50607910,2,4,0,3,1,25,2,5,7,6,2,1,3,20,19,2,11,3,2,1,7,2
chr19:50607951-50607960,2,4,0,3,1,24,2,5,7,5,2,1,3,20,19,2,11,3,2,0,7,2
chr19:50640051-50640060,6,1,0,4,5,11,15,7,4,3,5,7,17,10,17,7,6,4,4,7,3,1
chr19:51611751-51611760,27,35,78,8,26,36,56,23,15,40,95,49,28,33,51,47,22,26,39,25,56,21
chr19:52097701-52097710,14,19,51,9,25,18,32,32,13,28,33,35,38,10,31,34,12,19,25,23,35,14
chr19:52643301-52643310,22,28,67,17,17,23,45,27,12,28,82,47,20,19,35,35,12,29,18,41,55,19
chr19:52772801-52772810,25,20,75,12,17,22,49,27,20,27,58,52,15,16,38,29,12,26,27,30,33,17
chr19:53030851-53030860,24,26,83,10,15,25,41,28,19,46,70,57,23,22,34,33,16,32,24,31,51,25
chr19:53073451-53073460,22,21,53,13,21,22,38,26,15,28,71,37,27,20,39,28,10,18,23,20,39,16
chr19:53073501-53073510,38,25,74,18,21,25,58,28,16,34,77,53,35,27,44,38,20,23,32,26,61,14
chr19:53193801-53193810,18,18,53,6,25,18,33,22,8,30,37,36,24,16,33,36,9,15,22,21,37,14
chr19:53238351-53238360,25,27,72,6,21,19,45,25,10,30,55,43,24,28,28,46,15,22,26,21,46,16
chr19:53324951-53324960,23,17,52,5,15,18,27,14,7,17,48,28,27,13,34,31,11,12,8,17,26,11
chr19:53360901-53360910,25,24,64,5,21,21,34,16,19,24,61,32,30,18,50,40,7,15,16,23,29,13
chr19:53401001-53401010,30,27,67,14,19,26,36,16,8,22,58,50,24,24,44,28,11,19,29,18,31,20
chr19:53426751-53426760,23,25,66,8,14,17,31,20,11,29,60,35,14,25,31,25,8,28,17,24,29,9
chr19:53445851-53445860,15,24,50,4,17,19,39,20,14,28,53,41,15,19,37,37,12,20,39,24,41,13
chr19:53445901-53445910,14,15,58,4,14,21,34,18,17,23,50,43,14,15,35,23,11,15,31,22,35,15
chr19:53662351-53662360,15,11,53,9,19,10,34,16,5,15,49,34,15,14,38,21,8,7,20,16,16,6
chr19:53836901-53836910,18,22,46,6,13,17,44,30,9,27,49,26,28,24,30,22,3,23,28,21,26,17
chr19:53868901-53868910,15,18,42,4,13,18,37,20,11,27,57,40,9,20,28,27,6,15,27,22,29,16
chr19:53868951-53868960,25,22,44,6,18,18,48,18,12,22,48,31,17,20,25,34,7,13,22,17,27,9
chr19:53898351-53898360,24,25,66,9,21,12,46,20,11,33,61,46,34,24,41,43,17,19,28,24,46,23
chr19:53898401-53898410,19,20,46,11,22,13,48,20,9,31,55,43,34,23,43,45,10,25,22,24,28,19
chr19:53935151-53935160,17,19,58,15,21,16,42,26,22,21,44,37,34,25,29,37,6,21,28,33,53,28
chr19:53935201-53935210,26,17,53,19,23,28,54,31,21,34,72,30,27,26,31,40,8,26,26,32,45,22
chr19:53970951-53970960,13,23,54,6,11,13,34,13,11,24,38,26,15,13,23,22,4,29,20,20,37,17
chr19:54606051-54606060,24,34,75,13,22,23,41,26,17,32,73,54,30,19,37,46,12,22,32,31,36,19
chr19:54606101-54606110,20,29,59,8,21,27,38,24,12,28,70,54,28,24,37,45,12,23,34,34,35,18
chr19:54704651-54704660,23,40,60,10,23,31,54,30,17,58,72,52,40,29,61,46,14,33,32,37,54,19
chr19:55574601-55574610,23,26,66,8,22,24,41,21,14,31,80,43,24,29,51,41,13,22,33,36,41,25
chr19:55973151-55973160,50,37,115,14,40,43,71,47,25,51,115,74,41,37,59,64,23,47,46,56,79,36
chr19:56904951-56904960,12,18,48,5,19,22,40,30,5,27,52,42,18,13,31,32,10,16,18,19,26,7
chr19:57454301-57454310,14,13,18,12,5,37,15,21,13,19,33,24,27,15,28,22,14,9,7,27,18,25
chr19:57791751-57791760,38,35,74,11,22,26,50,37,14,44,78,59,38,35,59,64,13,30,35,41,40,19
chr19:57901151-57901160,16,21,57,10,28,22,41,17,8,39,54,34,30,21,31,43,14,10,27,21,42,10
chr19:57922451-57922460,14,12,39,5,13,29,35,17,11,11,49,31,25,19,35,26,12,16,25,20,32,7
chr19:57946601-57946610,28,20,61,17,27,29,56,22,13,20,93,46,32,16,33,39,7,12,36,31,53,22
chr19:57946651-57946660,24,22,39,12,21,21,54,27,16,21,63,39,33,18,30,43,11,20,29,23,46,13
chr19:58011201-58011210,12,16,54,7,17,21,46,24,10,27,59,45,27,14,40,42,9,16,15,13,27,9
chr19:58038651-58038660,12,15,41,4,21,17,37,28,7,24,45,21,28,13,32,23,5,11,21,11,28,8
chr19:58090301-58090310,19,20,48,9,21,19,45,29,13,25,57,40,22,12,18,38,6,13,28,29,28,14
chr19:58090351-58090360,12,24,48,7,16,19,44,25,10,25,64,40,26,17,23,35,9,15,23,26,33,13
chr19:58258151-58258160,18,23,30,9,15,12,34,20,7,25,41,29,21,17,31,27,9,11,19,19,22,4
chr19:58281001-58281010,18,15,35,4,22,16,47,16,7,21,38,25,24,16,25,37,5,9,20,19,24,9
chr19:58326301-58326310,20,20,41,7,12,11,41,23,5,17,45,28,24,8,35,37,9,13,6,19,38,14
chr19:58361201-58361210,12,12,44,10,13,20,46,13,6,14,41,34,26,13,28,30,4,14,18,18,21,10
chr19:58427951-58427960,21,19,46,12,19,27,37,22,7,30,52,39,29,18,37,35,14,9,16,18,35,4
chr19:58428001-58428010,18,22,53,12,22,30,35,17,8,29,52,35,18,16,34,31,15,16,18,17,41,5
chr19:58790201-58790210,21,26,69,16,22,29,56,31,17,40,87,61,35,25,45,55,9,24,38,44,45,20
chr19:58816651-58816660,23,28,50,9,17,29,50,20,10,29,74,48,35,25,42,46,14,28,30,37,28,10
chr19:58912701-58912710,46,54,123,16,38,34,64,37,26,57,108,86,49,31,75,95,28,30,48,57,75,39
chr19:58962901-58962910,25,21,69,13,15,19,51,39,17,34,73,41,36,27,42,43,11,27,29,25,43,21
chr2:2617351-2617360,16,29,41,19,36,52,84,71,16,40,131,32,67,17,77,145,10,23,35,38,47,20
chr2:3381651-3381660,31,35,89,9,36,32,79,57,17,52,100,54,59,33,68,101,19,20,39,36,52,32
chr2:3381701-3381710,32,38,89,11,28,32,90,48,14,49,110,53,69,30,65,93,16,18,40,37,49,22
chr2:3383501-3383510,19,28,64,13,36,30,82,56,12,31,88,44,61,31,84,91,18,35,23,23,56,21
chr2:3606001-3606010,33,47,114,17,50,52,88,56,30,53,147,83,61,38,80,134,28,45,51,60,88,29
chr2:3622801-3622810,23,41,80,15,33,32,62,34,17,50,118,51,47,22,70,92,18,23,35,41,51,21
chr2:3622851-3622860,24,40,78,18,33,29,65,38,16,42,96,68,52,18,56,90,14,24,36,32,58,18
chr2:4139651-4139660,15,33,10,6,7,5,27,9,7,9,28,55,16,12,13,12,7,5,88,80,62,74
chr2:7199551-7199560,9,14,13,6,17,9,84,22,8,20,44,18,17,7,41,43,5,8,18,15,17,10
chr2:10260501-10260510,22,18,54,13,27,35,72,33,19,34,49,32,32,20,48,73,9,15,29,26,38,19
chr2:10262751-10262760,23,31,50,11,20,23,50,35,9,28,50,40,36,17,40,46,8,11,20,21,38,26
chr2:10953001-10953010,47,53,84,22,48,53,134,70,33,59,156,71,72,38,102,185,31,60,47,62,83,37
chr2:11270201-11270210,11,17,24,11,29,25,72,51,7,28,71,25,41,21,43,70,6,13,20,17,34,16
chr2:11295351-11295360,93,102,197,30,76,113,186,116,68,136,275,149,95,81,133,166,44,85,103,117,152,66
chr2:11886751-11886760,45,41,92,16,48,49,122,84,21,68,135,64,58,45,100,131,19,37,41,35,65,34
chr2:11886801-11886810,44,44,78,19,41,45,134,83,30,56,120,52,61,43,94,137,16,36,52,30,51,33
chr2:11919451-11919460,9,7,36,3,13,18,46,20,8,18,43,23,21,11,33,25,6,12,14,12,26,9
chr2:12849451-12849460,10,22,26,4,15,10,33,20,7,20,42,14,23,5,32,46,2,7,11,9,24,7
chr2:15282451-15282460,22,32,26,10,23,25,80,28,19,29,93,36,49,17,60,91,9,13,22,22,21,20
chr2:15317351-15317360,20,16,23,8,18,26,43,35,11,17,55,16,40,4,38,38,7,11,10,21,14,14
chr2:15732001-15732010,35,41,53,15,51,45,100,60,33,47,99,48,62,28,73,123,12,27,29,30,41,27
chr2:16790451-16790460,14,25,41,11,28,27,61,35,13,30,73,26,44,21,57,77,13,17,25,25,39,20
chr2:17935151-17935160,55,48,89,24,62,43,143,68,19,90,188,60,97,44,120,159,27,39,47,46,95,30
chr2:18741951-18741960,60,69,109,39,78,82,255,118,40,97,206,87,131,59,210,287,35,39,46,41,83,28
chr2:19547851-19547860,66,61,153,44,74,75,156,90,21,91,165,98,100,67,144,188,37,58,61,75,106,47
chr2:20189901-20189910,18,17,39,9,23,25,67,30,8,22,46,20,32,15,38,63,4,12,10,8,31,15
chr2:20189951-20189960,16,11,44,8,26,18,59,23,10,18,45,30,38,18,42,60,2,7,13,13,30,11
chr2:20251501-20251510,74,90,152,41,82,97,200,98,32,103,233,112,100,63,170,213,25,66,71,67,106,37
chr2:20251551-20251560,81,82,133,39,98,101,214,103,37,98,219,97,118,67,178,241,27,66,70,64,104,34
chr2:20646701-20646710,44,58,103,18,50,49,106,50,34,66,135,73,65,34,92,120,23,58,41,73,76,38
chr2:20646751-20646760,59,53,91,27,48,50,107,49,27,65,128,75,65,50,107,110,26,54,44,64,75,33
chr2:20850901-20850910,65,80,140,30,86,62,203,118,48,110,208,99,123,50,150,233,31,61,60,81,92,54
chr2:20850951-20850960,63,77,135,26,92,63,219,119,46,113,182,97,134,52,171,250,27,49,65,81,108,56
chr2:24114951-24114960,3,10,9,4,16,8,45,26,7,14,32,24,19,9,33,35,3,4,6,7,13,4
chr2:24163301-24163310,29,14,79,7,22,22,53,42,18,31,51,31,29,24,45,70,5,18,22,21,45,15
chr2:24270351-24270360,50,48,100,13,37,47,101,50,23,55,115,73,57,36,78,97,21,41,55,52,83,39
chr2:24270401-24270410,42,35,94,18,32,35,77,47,14,58,105,72,50,32,72,89,20,37,48,43,60,31
chr2:25016201-25016210,35,39,90,17,28,44,95,37,19,55,86,61,49,44,62,65,20,41,53,36,50,16
chr2:25599851-25599860,16,21,83,13,29,26,73,50,18,41,75,52,48,19,48,60,12,23,34,29,36,22
chr2:26568851-26568860,53,63,117,21,49,66,106,59,41,71,125,99,55,47,73,81,27,48,59,62,93,41
chr2:27008751-27008760,34,40,88,28,36,36,87,59,32,43,106,51,42,37,82,83,17,30,50,54,78,21
chr2:27294601-27294610,34,31,76,20,35,26,72,43,29,60,75,55,38,42,47,69,24,30,31,41,50,26
chr2:27304251-27304260,18,25,49,11,28,39,69,29,14,39,57,51,37,31,44,58,20,33,27,37,52,20
chr2:27632501-27632510,24,22,71,9,26,31,58,35,17,36,69,40,21,20,52,48,18,29,40,25,42,22
chr2:27632551-27632560,26,20,79,10,27,24,62,35,16,40,69,37,35,13,51,39,17,18,33,30,48,25
chr2:27651451-27651460,38,39,92,25,25,39,82,49,24,60,86,58,49,33,56,50,23,41,46,51,62,23
chr2:27712651-27712660,28,30,93,9,38,25,83,47,17,41,102,57,57,24,72,77,13,19,37,43,56,18
chr2:27712701-27712710,25,38,92,9,42,28,76,49,19,41,107,46,56,28,80,78,14,30,45,48,69,22
chr2:27851801-27851810,29,28,59,15,32,38,82,38,10,46,70,41,42,22,50,65,10,19,37,32,51,32
chr2:27851851-27851860,25,26,46,16,27,37,78,40,12,47,78,52,33,23,47,57,12,15,33,29,48,19
chr2:27906551-27906560,12,18,29,2,6,20,28,13,9,18,29,22,15,7,26,22,3,10,10,12,25,8
chr2:28789801-28789810,19,15,63,9,17,18,59,29,9,33,47,31,24,12,37,39,4,10,22,19,38,19
chr2:29093251-29093260,43,35,96,14,29,27,79,46,21,51,71,54,52,22,46,69,17,20,28,36,47,27
chr2:29117401-29117410,44,28,92,9,28,28,73,60,23,38,73,49,49,30,75,63,18,39,23,42,54,30
chr2:29117451-29117460,43,30,110,12,31,37,87,59,20,42,95,55,57,30,78,70,18,39,27,45,58,30
chr2:30645501-30645510,9,20,59,2,21,14,62,30,8,15,65,31,39,9,45,56,6,11,19,21,43,5
chr2:30934651-30934660,16,31,44,9,25,28,46,44,9,29,55,35,35,14,37,42,7,18,26,33,42,20
chr2:32206001-32206010,12,15,18,4,14,15,38,23,4,28,39,15,28,14,50,35,5,12,7,12,14,5
chr2:32264851-32264860,15,22,62,8,24,32,68,47,5,35,78,32,37,18,75,81,4,23,30,24,45,12
chr2:32264901-32264910,17,25,60,4,28,26,71,45,9,37,84,45,37,21,71,76,6,17,35,18,49,13
chr2:32264951-32264960,19,20,46,7,30,27,73,42,11,42,80,33,35,22,72,73,6,16,28,12,36,14
chr2:32288701-32288710,61,71,106,21,66,74,217,101,37,108,181,86,91,63,148,226,28,66,66,75,97,45
chr2:32390801-32390810,28,18,26,8,37,28,72,36,19,37,37,20,46,10,43,105,10,12,14,19,36,19
chr2:32390851-32390860,22,18,29,12,29,23,82,35,18,38,44,20,51,17,39,95,6,17,11,22,30,16
chr2:32390901-32390910,18,17,31,8,28,25,74,39,14,28,43,26,51,11,35,97,7,18,15,13,22,13
chr2:32502951-32502960,28,37,48,13,41,24,69,39,17,31,79,36,41,28,53,87,11,18,20,23,37,14
chr2:32853051-32853060,45,41,75,15,38,55,121,78,24,60,103,49,61,42,94,136,14,29,43,42,73,27
chr2:32853101-32853110,38,55,91,16,53,63,132,86,17,69,152,67,68,41,117,150,21,39,52,38,88,31
chr2:33824451-33824460,63,54,117,29,68,70,185,74,34,90,169,65,95,46,130,207,28,41,73,65,97,44
chr2:36824951-36824960,54,23,34,13,51,44,113,60,18,60,78,27,55,26,79,114,21,28,12,22,36,17
chr2:36825001-36825010,56,23,31,14,57,49,118,68,24,62,84,28,61,22,84,119,23,28,16,29,34,17
chr2:36825051-36825060,60,26,30,18,55,52,111,69,26,67,86,29,69,25,86,129,21,31,14,29,33,11
chr2:36825101-36825110,62,27,30,20,60,50,118,75,26,67,110,31,70,30,88,140,23,36,16,30,41,13
chr2:36825151-36825160,56,24,26,21,53,50,101,69,25,65,98,32,61,29,80,133,23,33,19,28,40,14
chr2:36825201-36825210,55,26,29,22,54,45,99,68,23,58,92,32,59,30,78,137,23,30,21,27,37,14
chr2:36825251-36825260,55,29,29,21,54,45,98,65,21,59,95,31,59,31,81,139,21,33,18,26,41,17
chr2:36825301-36825310,51,34,33,23,56,45,102,64,19,57,109,35,52,32,82,139,19,30,19,38,54,18
chr2:37193801-37193810,77,86,161,39,108,90,236,177,48,140,279,128,129,83,204,283,36,80,89,91,145,54
chr2:37193851-37193860,90,107,169,51,103,105,284,180,62,146,329,156,155,88,221,291,31,80,86,103,145,68
chr2:37763301-37763310,8,17,14,1,9,12,42,26,5,9,20,11,11,6,30,28,6,9,15,9,8,5
chr2:37763351-37763360,8,15,15,1,10,10,41,25,5,7,19,11,11,5,30,27,6,10,15,8,8,5
chr2:37763451-37763460,6,16,16,1,9,12,40,26,5,10,20,16,11,4,27,28,6,10,13,11,9,7
chr2:37826951-37826960,5,9,24,3,7,11,36,9,2,11,47,22,20,6,18,36,1,5,7,12,20,12
chr2:37911201-37911210,8,10,8,9,9,9,40,26,10,5,32,17,14,6,37,31,3,2,6,6,16,2
chr2:39005301-39005310,17,18,29,10,24,19,73,44,11,23,67,23,42,10,56,66,5,10,21,18,29,15
chr2:39005351-39005360,19,20,23,5,24,20,75,47,8,22,74,21,41,8,65,66,7,13,19,20,31,12
chr2:39103051-39103060,31,33,30,10,42,32,121,72,21,48,78,27,51,28,82,134,7,17,23,21,39,20
chr2:39103101-39103110,40,30,27,6,37,33,112,57,19,49,77,35,46,23,66,114,6,20,23,17,30,14
chr2:39351501-39351510,43,64,117,23,61,67,172,98,32,67,175,84,83,43,137,174,20,45,47,47,92,34
chr2:39351551-39351560,35,48,105,18,56,59,175,90,28,69,154,89,77,35,130,161,24,42,46,48,79,32
